incident_date,county_name,crime_type,incident_count,cleared_count,population,crime_rate_per_100k,clearance_rate
2024-02-01,Madison,Property Crime,4870,1136,265859,1831.7980583692859,0.23326488706365503
2024-02-01,Madison,Burglary,1442,257,265859,542.3927721085237,0.1782246879334258
2024-02-01,Madison,Larceny-Theft,3265,660,265859,1228.0945914939873,0.20214395099540583
2024-02-01,Madison,Motor Vehicle Theft,1059,300,265859,398.33144636818764,0.28328611898017
2024-02-01,Madison,Aggravated Assault,1758,401,265859,661.2527693250934,0.22810011376564276
2024-02-01,Madison,Robbery,692,246,265859,260.2883483350197,0.3554913294797688
2024-02-01,Madison,Rape,359,123,265859,135.0339841795839,0.3426183844011142
2024-03-01,Madison,Violent Crime,2212,532,265859,832.0199805159879,0.24050632911392406
2024-03-01,Madison,Property Crime,5225,1990,265859,1965.327485622078,0.38086124401913873
2024-03-01,Madison,Burglary,1419,463,265859,533.7415697794696,0.3262861169837914
2024-03-01,Madison,Larceny-Theft,3686,1235,265859,1386.4492080388477,0.33505154639175255
2024-03-01,Madison,Motor Vehicle Theft,1124,277,265859,422.780496428558,0.24644128113879005
2024-03-01,Madison,Aggravated Assault,1819,405,265859,684.1972624586717,0.22264980758658603
2024-03-01,Madison,Robbery,765,170,265859,287.74651224897406,0.2222222222222222
2024-03-01,Madison,Rape,339,87,265859,127.51119954562381,0.25663716814159293
2024-04-01,Madison,Violent Crime,2384,637,265859,896.7159283680447,0.2671979865771812
2024-04-01,Madison,Property Crime,5537,1510,265859,2082.6829259118554,0.2727108542532057
2024-04-01,Madison,Burglary,1609,395,265859,605.2080238020906,0.24549409571162212
2024-04-01,Madison,Larceny-Theft,4129,974,265859,1553.078887681064,0.23589246790990553
2024-04-01,Madison,Motor Vehicle Theft,1211,264,265859,455.50460958628446,0.2180016515276631
2024-04-01,Madison,Aggravated Assault,1998,385,265859,751.5261849326147,0.19269269269269268
2024-04-01,Madison,Robbery,818,261,265859,307.6818915289684,0.31907090464547677
2024-04-01,Madison,Rape,391,125,265859,147.0704395939201,0.319693094629156
2024-05-01,Madison,Violent Crime,2475,487,265859,930.9445984525632,0.19676767676767676
2024-05-01,Madison,Property Crime,5863,1085,265859,2205.3043154454053,0.18505884359542896
2024-05-01,Madison,Burglary,1690,587,265859,635.675301569629,0.3473372781065089
2024-05-01,Madison,Larceny-Theft,4256,1608,265859,1600.8485701067107,0.37781954887218044
2024-05-01,Madison,Motor Vehicle Theft,1225,485,265859,460.77055883005653,0.39591836734693875
2024-05-01,Madison,Aggravated Assault,2162,509,265859,813.2130189310875,0.23543015726179464
2024-05-01,Madison,Robbery,797,219,265859,299.7829676633102,0.27478042659974905
2024-05-01,Madison,Rape,439,138,265859,165.12512271542434,0.3143507972665148
2024-06-01,Madison,Violent Crime,2538,800,265859,954.6413700495375,0.31520882584712373
2024-06-01,Madison,Property Crime,5975,1129,265859,2247.431909395582,0.1889539748953975
2024-06-01,Madison,Burglary,1747,346,265859,657.1152377764154,0.19805380652547225
2024-06-01,Madison,Larceny-Theft,4303,917,265859,1618.5271139965168,0.2131071345572856
2024-06-01,Madison,Motor Vehicle Theft,1264,256,265859,475.4399888662788,0.20253164556962025
2024-06-01,Madison,Aggravated Assault,2183,406,265859,821.1119427967456,0.1859825927622538
2024-06-01,Madison,Robbery,852,199,265859,320.47062540670055,0.2335680751173709
2024-06-01,Madison,Rape,435,131,265859,163.62056578863232,0.30114942528735633
2024-07-01,Madison,Violent Crime,2461,587,265859,925.6786492087912,0.2385209264526615
2024-07-01,Madison,Property Crime,5828,947,265859,2192.139442335975,0.16249142072752232
2024-07-01,Madison,Burglary,1667,368,265859,627.0240992405749,0.22075584883023394
2024-07-01,Madison,Larceny-Theft,4304,714,265859,1618.903253228215,0.16589219330855018
2024-07-01,Madison,Motor Vehicle Theft,1282,481,265859,482.2104950368429,0.375195007800312
2024-07-01,Madison,Aggravated Assault,2074,570,265859,780.1127665416631,0.274831243972999
2024-07-01,Madison,Robbery,839,168,265859,315.5808153946265,0.20023837902264602
2024-07-01,Madison,Rape,436,169,265859,163.99670502033032,0.3876146788990826
2024-08-01,Madison,Violent Crime,2361,909,265859,888.0647260389906,0.3850063532401525
2024-08-01,Madison,Property Crime,5628,2008,265859,2116.9115959963738,0.35678749111584934
2024-08-01,Madison,Burglary,1582,299,265859,595.0522645462445,0.18900126422250316
2024-08-01,Madison,Larceny-Theft,4001,1344,265859,1504.9330660237192,0.3359160209947513
2024-08-01,Madison,Motor Vehicle Theft,1201,260,265859,451.7432172693044,0.21648626144879268
2024-08-01,Madison,Aggravated Assault,1887,741,265859,709.7747302141361,0.39268680445151033
2024-08-01,Madison,Robbery,837,328,265859,314.8285369312305,0.3918757467144564
2024-08-01,Madison,Rape,375,66,265859,141.052211886752,0.176
2024-09-01,Madison,Violent Crime,2239,541,265859,842.175739771834,0.24162572577043323
2024-09-01,Madison,Property Crime,5117,1636,265859,1924.7044485986933,0.319718585108462
2024-09-01,Madison,Burglary,1528,455,265859,574.7407460345522,0.29777486910994766
2024-09-01,Madison,Larceny-Theft,3673,1456,265859,1381.5593980267736,0.39640620745984206
2024-09-01,Madison,Motor Vehicle Theft,1121,435,265859,421.652078733464,0.3880463871543265
2024-09-01,Madison,Aggravated Assault,1856,362,265859,698.1144140314979,0.19504310344827586
2024-09-01,Madison,Robbery,722,219,265859,271.5725252859599,0.3033240997229917
2024-09-01,Madison,Rape,403,72,265859,151.58411037429616,0.17866004962779156
2024-10-01,Madison,Violent Crime,2037,703,265859,766.1956149688368,0.34511536573392243
2024-10-01,Madison,Property Crime,4771,985,265859,1794.5602744311836,0.20645566967092852
2024-10-01,Madison,Burglary,1372,304,265859,516.0630258896633,0.22157434402332363
2024-10-01,Madison,Larceny-Theft,3374,1341,265859,1269.09376774907,0.3974510966212211
2024-10-01,Madison,Motor Vehicle Theft,1059,223,265859,398.33144636818764,0.210576015108593
2024-10-01,Madison,Aggravated Assault,1682,484,265859,632.666187716045,0.2877526753864447
2024-10-01,Madison,Robbery,695,222,265859,261.4167660301137,0.3194244604316547
2024-10-01,Madison,Rape,332,106,265859,124.87822492373776,0.3192771084337349
2024-11-01,Madison,Violent Crime,1921,467,265859,722.5634640918682,0.2431025507548152
2024-11-01,Madison,Property Crime,4480,1601,265859,1685.103758007064,0.3573660714285714
2024-11-01,Madison,Burglary,1336,222,265859,502.52201354853514,0.1661676646706587
2024-11-01,Madison,Larceny-Theft,3274,813,265859,1231.4798445792694,0.24832009773976788
2024-11-01,Madison,Motor Vehicle Theft,909,316,265859,341.91056161348683,0.34763476347634764
2024-11-01,Madison,Aggravated Assault,1656,387,265859,622.8865676918969,0.23369565217391305
2024-11-01,Madison,Robbery,614,244,265859,230.9494882625753,0.3973941368078176
2024-11-01,Madison,Rape,331,112,265859,124.50208569203976,0.338368580060423
2024-12-01,Madison,Violent Crime,1944,299,265859,731.2146664209223,0.15380658436213993
2024-12-01,Madison,Property Crime,4355,1062,265859,1638.0863540448133,0.24385763490241102
2024-12-01,Madison,Burglary,1351,494,265859,508.1641020240052,0.36565507031828276
2024-12-01,Madison,Larceny-Theft,3094,1077,265859,1163.7747828736285,0.348093083387201
2024-12-01,Madison,Motor Vehicle Theft,942,373,265859,354.32315625952106,0.39596602972399153
2024-12-01,Madison,Aggravated Assault,1571,257,265859,590.9147329975664,0.16359007001909612
2024-12-01,Madison,Robbery,660,165,265859,248.2518929206835,0.25
2024-12-01,Madison,Rape,322,63,265859,121.11683260675771,0.1956521739130435
2020-01-01,St. Clair,Violent Crime,1578,295,257400,613.053613053613,0.18694550063371357
2020-01-01,St. Clair,Property Crime,3902,1288,257400,1515.928515928516,0.3300871348026653
2020-01-01,St. Clair,Burglary,1086,184,257400,421.91142191142194,0.1694290976058932
2020-01-01,St. Clair,Larceny-Theft,2766,565,257400,1074.5920745920746,0.20426608821402747
2020-01-01,St. Clair,Motor Vehicle Theft,812,244,257400,315.4623154623155,0.30049261083743845
2020-01-01,St. Clair,Aggravated Assault,1408,514,257400,547.008547008547,0.3650568181818182
2020-01-01,St. Clair,Robbery,554,123,257400,215.22921522921524,0.22202166064981949
2020-01-01,St. Clair,Rape,286,80,257400,111.11111111111111,0.27972027972027974
2020-02-01,St. Clair,Violent Crime,1794,664,257400,696.969696969697,0.3701226309921962
2020-02-01,St. Clair,Property Crime,4149,880,257400,1611.8881118881118,0.21209930103639432
2020-02-01,St. Clair,Burglary,1199,295,257400,465.8119658119658,0.24603836530442036
2020-02-01,St. Clair,Larceny-Theft,2999,494,257400,1165.1126651126651,0.16472157385795266
2020-02-01,St. Clair,Motor Vehicle Theft,893,349,257400,346.93084693084694,0.3908174692049272
2020-02-01,St. Clair,Aggravated Assault,1514,273,257400,588.1895881895882,0.18031704095112286
2020-02-01,St. Clair,Robbery,597,94,257400,231.93473193473193,0.1574539363484087
2020-02-01,St. Clair,Rape,297,52,257400,115.3846153846154,0.1750841750841751
2020-03-01,St. Clair,Violent Crime,1949,397,257400,757.1872571872573,0.20369420215495126
2020-03-01,St. Clair,Property Crime,4421,1508,257400,1717.5602175602178,0.34109929880117623
2020-03-01,St. Clair,Burglary,1355,501,257400,526.4180264180263,0.36974169741697416
2020-03-01,St. Clair,Larceny-Theft,3214,824,257400,1248.6402486402487,0.2563783447417548
2020-03-01,St. Clair,Motor Vehicle Theft,902,292,257400,350.42735042735046,0.3237250554323725
2020-03-01,St. Clair,Aggravated Assault,1589,459,257400,617.3271173271173,0.28886091881686593
2020-03-01,St. Clair,Robbery,621,166,257400,241.25874125874125,0.2673107890499195
2020-03-01,St. Clair,Rape,313,82,257400,121.60062160062161,0.26198083067092653
2020-04-01,St. Clair,Violent Crime,2072,759,257400,804.9728049728051,0.36631274131274133
2020-04-01,St. Clair,Property Crime,4903,778,257400,1904.8174048174048,0.15867836018764023
2020-04-01,St. Clair,Burglary,1346,507,257400,522.9215229215229,0.37667161961367013
2020-04-01,St. Clair,Larceny-Theft,3456,635,257400,1342.6573426573427,0.18373842592592593
2020-04-01,St. Clair,Motor Vehicle Theft,992,331,257400,385.3923853923854,0.3336693548387097
2020-04-01,St. Clair,Aggravated Assault,1676,352,257400,651.1266511266512,0.2100238663484487
2020-04-01,St. Clair,Robbery,675,198,257400,262.23776223776224,0.29333333333333333
2020-04-01,St. Clair,Rape,356,55,257400,138.3061383061383,0.1544943820224719
2020-05-01,St. Clair,Violent Crime,2073,683,257400,805.3613053613054,0.32947419199228173
2020-05-01,St. Clair,Property Crime,4986,1758,257400,1937.0629370629372,0.3525872442839952
2020-05-01,St. Clair,Burglary,1433,359,257400,556.7210567210567,0.2505233775296581
2020-05-01,St. Clair,Larceny-Theft,3638,1447,257400,1413.3644133644134,0.3977460142935679
2020-05-01,St. Clair,Motor Vehicle Theft,1067,204,257400,414.5299145299145,0.19119025304592316
2020-05-01,St. Clair,Aggravated Assault,1763,668,257400,684.9261849261849,0.37889960294951786
2020-05-01,St. Clair,Robbery,713,157,257400,277.00077700077696,0.22019635343618513
2020-05-01,St. Clair,Rape,358,74,257400,139.0831390831391,0.20670391061452514
2020-06-01,St. Clair,Violent Crime,2236,636,257400,868.6868686868687,0.2844364937388193
2020-06-01,St. Clair,Property Crime,5205,1565,257400,2022.1445221445222,0.30067243035542746
2020-06-01,St. Clair,Burglary,1487,388,257400,577.7000777000777,0.2609280430396772
2020-06-01,St. Clair,Larceny-Theft,3643,1237,257400,1415.3069153069155,0.33955531155640956
2020-06-01,St. Clair,Motor Vehicle Theft,1084,182,257400,421.1344211344212,0.16789667896678967
2020-06-01,St. Clair,Aggravated Assault,1768,288,257400,686.8686868686868,0.16289592760180996
2020-06-01,St. Clair,Robbery,721,161,257400,280.1087801087801,0.22330097087378642
2020-06-01,St. Clair,Rape,383,80,257400,148.79564879564882,0.20887728459530025
2020-07-01,St. Clair,Violent Crime,2196,547,257400,853.1468531468531,0.24908925318761385
2020-07-01,St. Clair,Property Crime,4984,1895,257400,1936.2859362859363,0.3802166934189406
2020-07-01,St. Clair,Burglary,1458,467,257400,566.4335664335664,0.32030178326474623
2020-07-01,St. Clair,Larceny-Theft,3594,1198,257400,1396.2703962703963,0.3333333333333333
2020-07-01,St. Clair,Motor Vehicle Theft,1083,357,257400,420.7459207459207,0.3296398891966759
2020-07-01,St. Clair,Aggravated Assault,1817,652,257400,705.9052059052059,0.3588332416070446
2020-07-01,St. Clair,Robbery,774,210,257400,300.6993006993007,0.2713178294573643
2020-07-01,St. Clair,Rape,347,114,257400,134.80963480963482,0.3285302593659942
2020-08-01,St. Clair,Violent Crime,2003,391,257400,778.1662781662782,0.19520718921617575
2020-08-01,St. Clair,Property Crime,4868,1129,257400,1891.2198912198912,0.2319227608874281
2020-08-01,St. Clair,Burglary,1330,419,257400,516.7055167055166,0.3150375939849624
2020-08-01,St. Clair,Larceny-Theft,3439,612,257400,1336.052836052836,0.17795870892701365
2020-08-01,St. Clair,Motor Vehicle Theft,971,318,257400,377.23387723387725,0.3274974253347065
2020-08-01,St. Clair,Aggravated Assault,1630,279,257400,633.2556332556333,0.17116564417177915
2020-08-01,St. Clair,Robbery,727,235,257400,282.43978243978245,0.32324621733149933
2020-08-01,St. Clair,Rape,376,134,257400,146.07614607614607,0.35638297872340424
2020-09-01,St. Clair,Violent Crime,1924,393,257400,747.4747474747476,0.20426195426195426
2020-09-01,St. Clair,Property Crime,4434,856,257400,1722.6107226107229,0.1930536761389265
2020-09-01,St. Clair,Burglary,1250,260,257400,485.6254856254856,0.208
2020-09-01,St. Clair,Larceny-Theft,3206,1080,257400,1245.5322455322455,0.3368683718028696
2020-09-01,St. Clair,Motor Vehicle Theft,973,264,257400,378.010878010878,0.27132579650565264
2020-09-01,St. Clair,Aggravated Assault,1555,329,257400,604.118104118104,0.21157556270096464
2020-09-01,St. Clair,Robbery,598,115,257400,232.32323232323233,0.19230769230769232
2020-09-01,St. Clair,Rape,312,57,257400,121.21212121212122,0.18269230769230768
2020-10-01,St. Clair,Violent Crime,1726,542,257400,670.5516705516706,0.31402085747392816
2020-10-01,St. Clair,Property Crime,4205,1550,257400,1633.6441336441337,0.3686087990487515
2020-10-01,St. Clair,Burglary,1150,215,257400,446.7754467754468,0.18695652173913044
2020-10-01,St. Clair,Larceny-Theft,2971,901,257400,1154.2346542346543,0.30326489397509254
2020-10-01,St. Clair,Motor Vehicle Theft,910,279,257400,353.5353535353536,0.3065934065934066
2020-10-01,St. Clair,Aggravated Assault,1551,371,257400,602.5641025641025,0.23920051579626048
2020-10-01,St. Clair,Robbery,606,117,257400,235.43123543123545,0.19306930693069307
2020-10-01,St. Clair,Rape,289,73,257400,112.27661227661228,0.25259515570934254
2020-11-01,St. Clair,Violent Crime,1699,543,257400,660.06216006216,0.3195997645673926
2020-11-01,St. Clair,Property Crime,3981,846,257400,1546.6200466200467,0.21250941974378296
2020-11-01,St. Clair,Burglary,1115,177,257400,433.17793317793314,0.15874439461883408
2020-11-01,St. Clair,Larceny-Theft,2755,533,257400,1070.3185703185702,0.19346642468239564
2020-11-01,St. Clair,Motor Vehicle Theft,826,294,257400,320.9013209013209,0.3559322033898305
2020-11-01,St. Clair,Aggravated Assault,1386,358,257400,538.4615384615385,0.2582972582972583
2020-11-01,St. Clair,Robbery,559,181,257400,217.17171717171718,0.32379248658318427
2020-11-01,St. Clair,Rape,295,68,257400,114.60761460761462,0.2305084745762712
2020-12-01,St. Clair,Violent Crime,1626,360,257400,631.7016317016316,0.22140221402214022
2020-12-01,St. Clair,Property Crime,3814,625,257400,1481.7404817404818,0.1638699528054536
2020-12-01,St. Clair,Burglary,1078,201,257400,418.8034188034188,0.18645640074211503
2020-12-01,St. Clair,Larceny-Theft,2720,823,257400,1056.7210567210568,0.3025735294117647
2020-12-01,St. Clair,Motor Vehicle Theft,868,296,257400,337.21833721833724,0.34101382488479265
2020-12-01,St. Clair,Aggravated Assault,1304,252,257400,506.6045066045066,0.19325153374233128
2020-12-01,St. Clair,Robbery,534,120,257400,207.45920745920748,0.2247191011235955
2020-12-01,St. Clair,Rape,279,69,257400,108.3916083916084,0.24731182795698925
2021-01-01,St. Clair,Violent Crime,1626,591,257400,631.7016317016316,0.3634686346863469
2021-01-01,St. Clair,Property Crime,3900,730,257400,1515.1515151515152,0.18717948717948718
2021-01-01,St. Clair,Burglary,1106,426,257400,429.6814296814297,0.38517179023508136
2021-01-01,St. Clair,Larceny-Theft,2850,795,257400,1107.2261072261072,0.2789473684210526
2021-01-01,St. Clair,Motor Vehicle Theft,808,298,257400,313.9083139083139,0.3688118811881188
2021-01-01,St. Clair,Aggravated Assault,1391,280,257400,540.4040404040404,0.201294033069734
2021-01-01,St. Clair,Robbery,578,154,257400,224.55322455322457,0.2664359861591695
2021-01-01,St. Clair,Rape,263,102,257400,102.17560217560218,0.38783269961977185
2021-02-01,St. Clair,Violent Crime,1774,497,257400,689.1996891996893,0.2801578354002255
2021-02-01,St. Clair,Property Crime,4189,815,257400,1627.4281274281273,0.19455717354977323
2021-02-01,St. Clair,Burglary,1189,390,257400,461.92696192696195,0.3280067283431455
2021-02-01,St. Clair,Larceny-Theft,3027,511,257400,1175.990675990676,0.16881400726792203
2021-02-01,St. Clair,Motor Vehicle Theft,961,293,257400,373.3488733488733,0.3048907388137357
2021-02-01,St. Clair,Aggravated Assault,1495,300,257400,580.8080808080808,0.20066889632107024
2021-02-01,St. Clair,Robbery,609,175,257400,236.59673659673658,0.28735632183908044
2021-02-01,St. Clair,Rape,295,50,257400,114.60761460761462,0.1694915254237288
2021-03-01,St. Clair,Violent Crime,1894,735,257400,735.8197358197358,0.3880675818373812
2021-03-01,St. Clair,Property Crime,4527,1264,257400,1758.7412587412587,0.2792136072454164
2021-03-01,St. Clair,Burglary,1264,345,257400,491.06449106449105,0.27294303797468356
2021-03-01,St. Clair,Larceny-Theft,3266,498,257400,1268.8422688422688,0.1524800979791794
2021-03-01,St. Clair,Motor Vehicle Theft,1001,159,257400,388.88888888888886,0.15884115884115885
2021-03-01,St. Clair,Aggravated Assault,1643,491,257400,638.3061383061382,0.2988435788192331
2021-03-01,St. Clair,Robbery,644,223,257400,250.1942501942502,0.34627329192546585
2021-03-01,St. Clair,Rape,345,135,257400,134.03263403263404,0.391304347826087
2021-04-01,St. Clair,Violent Crime,2112,521,257400,820.5128205128206,0.24668560606060605
2021-04-01,St. Clair,Property Crime,4826,1334,257400,1874.902874902875,0.27641939494405304
2021-04-01,St. Clair,Burglary,1421,364,257400,552.0590520590521,0.2561576354679803
2021-04-01,St. Clair,Larceny-Theft,3549,850,257400,1378.7878787878788,0.23950408565793183
2021-04-01,St. Clair,Motor Vehicle Theft,1024,315,257400,397.8243978243978,0.3076171875
2021-04-01,St. Clair,Aggravated Assault,1755,621,257400,681.8181818181818,0.35384615384615387
2021-04-01,St. Clair,Robbery,689,216,257400,267.67676767676767,0.3134978229317852
2021-04-01,St. Clair,Rape,355,58,257400,137.91763791763793,0.16338028169014085
2021-05-01,St. Clair,Violent Crime,2113,466,257400,820.9013209013209,0.220539517274018
2021-05-01,St. Clair,Property Crime,5085,1723,257400,1975.5244755244753,0.33883972468043266
2021-05-01,St. Clair,Burglary,1416,399,257400,550.1165501165501,0.2817796610169492
2021-05-01,St. Clair,Larceny-Theft,3553,608,257400,1380.3418803418804,0.1711229946524064
2021-05-01,St. Clair,Motor Vehicle Theft,1077,327,257400,418.4149184149185,0.30362116991643456
2021-05-01,St. Clair,Aggravated Assault,1777,580,257400,690.3651903651903,0.32639279684862127
2021-05-01,St. Clair,Robbery,750,123,257400,291.3752913752914,0.164
2021-05-01,St. Clair,Rape,345,114,257400,134.03263403263404,0.33043478260869563
2021-06-01,St. Clair,Violent Crime,2219,612,257400,862.0823620823621,0.2757999098693105
2021-06-01,St. Clair,Property Crime,5268,1215,257400,2046.6200466200467,0.2306378132118451
2021-06-01,St. Clair,Burglary,1392,267,257400,540.7925407925408,0.19181034482758622
2021-06-01,St. Clair,Larceny-Theft,3712,1031,257400,1442.113442113442,0.2777478448275862
2021-06-01,St. Clair,Motor Vehicle Theft,1049,247,257400,407.5369075369075,0.23546234509056244
2021-06-01,St. Clair,Aggravated Assault,1903,288,257400,739.3162393162394,0.15133998949027852
2021-06-01,St. Clair,Robbery,731,275,257400,283.993783993784,0.3761969904240766
2021-06-01,St. Clair,Rape,368,65,257400,142.96814296814296,0.1766304347826087
2021-07-01,St. Clair,Violent Crime,2148,694,257400,834.4988344988344,0.3230912476722533
2021-07-01,St. Clair,Property Crime,5140,826,257400,1996.891996891997,0.16070038910505838
2021-07-01,St. Clair,Burglary,1575,609,257400,611.8881118881119,0.38666666666666666
2021-07-01,St. Clair,Larceny-Theft,3583,1154,257400,1391.996891996892,0.3220764722299749
2021-07-01,St. Clair,Motor Vehicle Theft,1045,304,257400,405.982905982906,0.2909090909090909
2021-07-01,St. Clair,Aggravated Assault,1820,355,257400,707.0707070707072,0.19505494505494506
2021-07-01,St. Clair,Robbery,753,190,257400,292.54079254079255,0.25232403718459495
2021-07-01,St. Clair,Rape,370,55,257400,143.74514374514374,0.14864864864864866
2021-08-01,St. Clair,Violent Crime,1941,381,257400,754.0792540792542,0.19629057187017002
2021-08-01,St. Clair,Property Crime,4752,1140,257400,1846.1538461538464,0.2398989898989899
2021-08-01,St. Clair,Burglary,1364,219,257400,529.9145299145299,0.16055718475073313
2021-08-01,St. Clair,Larceny-Theft,3461,903,257400,1344.5998445998446,0.2609072522392372
2021-08-01,St. Clair,Motor Vehicle Theft,1042,267,257400,404.8174048174048,0.2562380038387716
2021-08-01,St. Clair,Aggravated Assault,1732,623,257400,672.882672882673,0.3596997690531178
2021-08-01,St. Clair,Robbery,681,132,257400,264.56876456876455,0.19383259911894274
2021-08-01,St. Clair,Rape,346,96,257400,134.4211344211344,0.2774566473988439
2021-09-01,St. Clair,Violent Crime,1995,797,257400,775.0582750582751,0.3994987468671679
2021-09-01,St. Clair,Property Crime,4483,1330,257400,1741.6472416472418,0.29667633281284855
2021-09-01,St. Clair,Burglary,1252,444,257400,486.40248640248643,0.3546325878594249
2021-09-01,St. Clair,Larceny-Theft,3154,700,257400,1225.3302253302254,0.2219403931515536
2021-09-01,St. Clair,Motor Vehicle Theft,945,285,257400,367.13286713286715,0.30158730158730157
2021-09-01,St. Clair,Aggravated Assault,1603,510,257400,622.7661227661227,0.31815346225826574
2021-09-01,St. Clair,Robbery,631,123,257400,245.14374514374515,0.1949286846275753
2021-09-01,St. Clair,Rape,321,98,257400,124.70862470862473,0.3052959501557632
2021-10-01,St. Clair,Violent Crime,1814,652,257400,704.7397047397047,0.35942668136714445
2021-10-01,St. Clair,Property Crime,4270,821,257400,1658.8966588966587,0.19227166276346605
2021-10-01,St. Clair,Burglary,1179,243,257400,458.041958041958,0.20610687022900764
2021-10-01,St. Clair,Larceny-Theft,2937,702,257400,1141.025641025641,0.2390194075587334
2021-10-01,St. Clair,Motor Vehicle Theft,853,321,257400,331.39083139083135,0.37631887456037516
2021-10-01,St. Clair,Aggravated Assault,1393,369,257400,541.1810411810412,0.2648959081119885
2021-10-01,St. Clair,Robbery,568,113,257400,220.66822066822067,0.198943661971831
2021-10-01,St. Clair,Rape,310,95,257400,120.43512043512044,0.3064516129032258
2021-11-01,St. Clair,Violent Crime,1653,648,257400,642.1911421911423,0.39201451905626133
2021-11-01,St. Clair,Property Crime,3821,1075,257400,1484.4599844599845,0.28133996336037687
2021-11-01,St. Clair,Burglary,1057,312,257400,410.6449106449106,0.29517502365184484
2021-11-01,St. Clair,Larceny-Theft,2780,793,257400,1080.0310800310801,0.28525179856115107
2021-11-01,St. Clair,Motor Vehicle Theft,907,284,257400,352.36985236985237,0.3131201764057332
2021-11-01,St. Clair,Aggravated Assault,1296,373,257400,503.4965034965035,0.28780864197530864
2021-11-01,St. Clair,Robbery,521,100,257400,202.4087024087024,0.19193857965451055
2021-11-01,St. Clair,Rape,281,56,257400,109.16860916860918,0.199288256227758
2021-12-01,St. Clair,Violent Crime,1648,499,257400,640.2486402486403,0.30279126213592233
2021-12-01,St. Clair,Property Crime,3783,1508,257400,1469.6969696969695,0.39862542955326463
2021-12-01,St. Clair,Burglary,1151,427,257400,447.16394716394717,0.37098175499565594
2021-12-01,St. Clair,Larceny-Theft,2679,463,257400,1040.7925407925406,0.17282568122433745
2021-12-01,St. Clair,Motor Vehicle Theft,773,298,257400,300.3108003108003,0.3855109961190168
2021-12-01,St. Clair,Aggravated Assault,1368,465,257400,531.4685314685315,0.3399122807017544
2021-12-01,St. Clair,Robbery,526,79,257400,204.35120435120436,0.15019011406844107
2021-12-01,St. Clair,Rape,264,43,257400,102.56410256410257,0.16287878787878787
2022-01-01,St. Clair,Violent Crime,1624,615,257400,630.924630924631,0.3786945812807882
2022-01-01,St. Clair,Property Crime,3811,1136,257400,1480.5749805749806,0.29808449225924954
2022-01-01,St. Clair,Burglary,1115,256,257400,433.17793317793314,0.2295964125560538
2022-01-01,St. Clair,Larceny-Theft,2659,524,257400,1033.022533022533,0.19706656637833772
2022-01-01,St. Clair,Motor Vehicle Theft,838,237,257400,325.5633255633256,0.2828162291169451
2022-01-01,St. Clair,Aggravated Assault,1381,497,257400,536.5190365190366,0.3598841419261405
2022-01-01,St. Clair,Robbery,535,181,257400,207.84770784770785,0.3383177570093458
2022-01-01,St. Clair,Rape,274,73,257400,106.44910644910645,0.2664233576642336
2022-02-01,St. Clair,Violent Crime,1705,303,257400,662.3931623931624,0.17771260997067448
2022-02-01,St. Clair,Property Crime,4069,1474,257400,1580.8080808080808,0.36225116736298846
2022-02-01,St. Clair,Burglary,1219,205,257400,473.58197358197356,0.1681706316652994
2022-02-01,St. Clair,Larceny-Theft,2963,1074,257400,1151.126651126651,0.362470469119136
2022-02-01,St. Clair,Motor Vehicle Theft,872,131,257400,338.7723387723388,0.15022935779816513
2022-02-01,St. Clair,Aggravated Assault,1477,526,257400,573.8150738150739,0.3561272850372376
2022-02-01,St. Clair,Robbery,591,181,257400,229.60372960372962,0.3062605752961083
2022-02-01,St. Clair,Rape,315,114,257400,122.37762237762239,0.3619047619047619
2022-03-01,St. Clair,Violent Crime,1937,382,257400,752.5252525252525,0.197212183789365
2022-03-01,St. Clair,Property Crime,4589,1218,257400,1782.828282828283,0.2654173022444977
2022-03-01,St. Clair,Burglary,1257,452,257400,488.34498834498834,0.35958631662688945
2022-03-01,St. Clair,Larceny-Theft,3169,1253,257400,1231.1577311577312,0.3953928684127485
2022-03-01,St. Clair,Motor Vehicle Theft,985,255,257400,382.6728826728827,0.25888324873096447
2022-03-01,St. Clair,Aggravated Assault,1563,514,257400,607.2261072261072,0.3288547664747281
2022-03-01,St. Clair,Robbery,602,97,257400,233.8772338772339,0.1611295681063123
2022-03-01,St. Clair,Rape,316,49,257400,122.76612276612276,0.1550632911392405
2022-04-01,St. Clair,Violent Crime,2082,435,257400,808.8578088578089,0.20893371757925072
2022-04-01,St. Clair,Property Crime,4991,873,257400,1939.0054390054388,0.17491484672410337
2022-04-01,St. Clair,Burglary,1328,440,257400,515.9285159285159,0.3313253012048193
2022-04-01,St. Clair,Larceny-Theft,3461,666,257400,1344.5998445998446,0.19242993354521815
2022-04-01,St. Clair,Motor Vehicle Theft,1037,344,257400,402.8749028749029,0.3317261330761813
2022-04-01,St. Clair,Aggravated Assault,1709,381,257400,663.947163947164,0.22293739028671739
2022-04-01,St. Clair,Robbery,662,114,257400,257.1872571872572,0.17220543806646527
2022-04-01,St. Clair,Rape,335,65,257400,130.14763014763017,0.19402985074626866
2022-05-01,St. Clair,Violent Crime,2199,697,257400,854.3123543123543,0.31696225557071395
2022-05-01,St. Clair,Property Crime,5095,1985,257400,1979.4094794094794,0.38959764474975467
2022-05-01,St. Clair,Burglary,1401,270,257400,544.2890442890442,0.19271948608137046
